case_id,case_family_id,query_style,query,current_context,activity_context,available_minutes,task_id,task_title,task_domain,task_contexts,task_estimated_minutes,draft_label,draft_reason,evidence_chunk_ids,reviewer_decision,reviewer_label,reviewer_notes
TRG-009,TGF-009,problem_specific,准备继续写作业时发现自己眼睛离书本很近、胸口也贴着桌边，只有一分钟可以先处理一下，现在应该做什么？,home,writing,1,MT-EYE-004,换到合适光线再读写,eye_health,home|school|study_space,2,invalid,time_constraint,KC-SRC-003-002,,,
TRG-009,TGF-009,problem_specific,准备继续写作业时发现自己眼睛离书本很近、胸口也贴着桌边，只有一分钟可以先处理一下，现在应该做什么？,home,writing,1,MT-EYE-005,检查电脑观看距离,eye_health,home|school|study_space,1,invalid,activity_mismatch,KC-SRC-008-002A,,,
TRG-009,TGF-009,problem_specific,准备继续写作业时发现自己眼睛离书本很近、胸口也贴着桌边，只有一分钟可以先处理一下，现在应该做什么？,home,writing,1,MT-EYE-006,检查手机观看距离,eye_health,home|school|commute|study_space,1,invalid,activity_mismatch,KC-SRC-008-002A,,,
TRG-009,TGF-009,problem_specific,准备继续写作业时发现自己眼睛离书本很近、胸口也贴着桌边，只有一分钟可以先处理一下，现在应该做什么？,home,writing,1,MT-EYE-007,晚间学习同时开台灯和顶灯,eye_health,home,1,invalid,semantic_mismatch,KC-SRC-008-002A,,,
TRG-009,TGF-009,problem_specific,准备继续写作业时发现自己眼睛离书本很近、胸口也贴着桌边，只有一分钟可以先处理一下，现在应该做什么？,home,writing,1,MT-EYE-008,有条件时选择更大屏幕学习,eye_health,home|school|study_space,1,invalid,activity_mismatch,KC-SRC-008-002A,,,
TRG-009,TGF-009,problem_specific,准备继续写作业时发现自己眼睛离书本很近、胸口也贴着桌边，只有一分钟可以先处理一下，现在应该做什么？,home,writing,1,MT-SLEEP-001,睡前停止玩手机和电子产品,sleep,home|bedroom,1,invalid,sleep_context_mismatch,KC-SRC-001-007|KC-SRC-008-002B,,,
TRG-009,TGF-009,problem_specific,准备继续写作业时发现自己眼睛离书本很近、胸口也贴着桌边，只有一分钟可以先处理一下，现在应该做什么？,home,writing,1,MT-SLEEP-002,今晚按平时固定时间睡觉,sleep,home|bedroom,1,invalid,sleep_context_mismatch,KC-SRC-001-006|KC-SRC-007-004,,,
TRG-009,TGF-009,problem_specific,准备继续写作业时发现自己眼睛离书本很近、胸口也贴着桌边，只有一分钟可以先处理一下，现在应该做什么？,home,writing,1,MT-SLEEP-003,周末起床时间别偏太多,sleep,home,1,invalid,sleep_context_mismatch,KC-SRC-008-007|KC-SRC-001-006,,,
TRG-009,TGF-009,problem_specific,准备继续写作业时发现自己眼睛离书本很近、胸口也贴着桌边，只有一分钟可以先处理一下，现在应该做什么？,home,writing,1,MT-SLEEP-004,夜间减少高亮电子屏暴露,sleep,home|bedroom,5,invalid,time_constraint,KC-SRC-008-002B|KC-SRC-001-007,,,
TRG-009,TGF-009,problem_specific,准备继续写作业时发现自己眼睛离书本很近、胸口也贴着桌边，只有一分钟可以先处理一下，现在应该做什么？,home,writing,1,MT-SLEEP-005,睡觉时关闭夜灯,sleep,home|bedroom,1,invalid,sleep_context_mismatch,KC-SRC-008-002B,,,
TRG-009,TGF-009,problem_specific,准备继续写作业时发现自己眼睛离书本很近、胸口也贴着桌边，只有一分钟可以先处理一下，现在应该做什么？,home,writing,1,MT-SLEEP-006,夜间把卧室光线挡暗一些,sleep,home|bedroom,2,invalid,time_constraint,KC-SRC-008-002B,,,
TRG-009,TGF-009,problem_specific,准备继续写作业时发现自己眼睛离书本很近、胸口也贴着桌边，只有一分钟可以先处理一下，现在应该做什么？,home,writing,1,MT-OUT-001,读写后的户外休息,outdoor,school|home|outdoor,10,invalid,time_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-009,TGF-009,problem_specific,准备继续写作业时发现自己眼睛离书本很近、胸口也贴着桌边，只有一分钟可以先处理一下，现在应该做什么？,home,writing,1,MT-REC-001,读写后的轻微活动,light_recovery,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-009,TGF-009,problem_specific,准备继续写作业时发现自己眼睛离书本很近、胸口也贴着桌边，只有一分钟可以先处理一下，现在应该做什么？,home,writing,1,MT-REC-002,远眺加轻微活动的组合休息,light_recovery,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-010,TGF-010,state_only,我正躺在家里的沙发上看书，还准备继续看一会儿，现在应该先做什么？,home,reading,1,MT-BREAK-001,连续读写后的远眺休息,study_break,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-010,TGF-010,state_only,我正躺在家里的沙发上看书，还准备继续看一会儿，现在应该先做什么？,home,reading,1,MT-BREAK-002,电子学习后的离屏远眺,study_break,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-004A|KC-SRC-008-006|KC-SRC-007-002,,,
TRG-010,TGF-010,state_only,我正躺在家里的沙发上看书，还准备继续看一会儿，现在应该先做什么？,home,reading,1,MT-BREAK-003,连续读写后的纯休息,study_break,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-003,,,
TRG-010,TGF-010,state_only,我正躺在家里的沙发上看书，还准备继续看一会儿，现在应该先做什么？,home,reading,1,MT-BREAK-004,课间离开座位活动,study_break,school,10,invalid,context_mismatch,KC-SRC-008-004,,,
TRG-010,TGF-010,state_only,我正躺在家里的沙发上看书，还准备继续看一会儿，现在应该先做什么？,home,reading,1,MT-SED-001,写作业久坐后的起身活动,sedentary,home|school|study_space,10,invalid,time_constraint,KC-SRC-007-003,,,
TRG-010,TGF-010,state_only,我正躺在家里的沙发上看书，还准备继续看一会儿，现在应该先做什么？,home,reading,1,MT-SED-002,娱乐久坐后的起身活动,sedentary,home,10,invalid,time_constraint,KC-SRC-007-003,,,
TRG-010,TGF-010,state_only,我正躺在家里的沙发上看书，还准备继续看一会儿，现在应该先做什么？,home,reading,1,MT-EYE-001,读写姿势快速复位,eye_health,home|school|study_space,1,acceptable,坐起后可做读写姿势检查，但不是对躺卧状态的首要第一步。,KC-SRC-003-002|KC-SRC-008-008,,,
TRG-010,TGF-010,state_only,我正躺在家里的沙发上看书，还准备继续看一会儿，现在应该先做什么？,home,reading,1,MT-EYE-002,停止躺着看书或看屏幕,eye_health,home|school|study_space,1,preferred,状态为正躺着看书准备继续看，触发'躺卧状态下阅读'，execution_contexts含home。,KC-SRC-003-002|KC-SRC-008-008,,,
TRG-010,TGF-010,state_only,我正躺在家里的沙发上看书，还准备继续看一会儿，现在应该先做什么？,home,reading,1,MT-EYE-003,移动场景先暂停阅读,eye_health,commute|home|school,1,invalid,semantic_mismatch,KC-SRC-003-002,,,
TRG-010,TGF-010,state_only,我正躺在家里的沙发上看书，还准备继续看一会儿，现在应该先做什么？,home,reading,1,MT-EYE-004,换到合适光线再读写,eye_health,home|school|study_space,2,invalid,time_constraint,KC-SRC-003-002,,,
TRG-010,TGF-010,state_only,我正躺在家里的沙发上看书，还准备继续看一会儿，现在应该先做什么？,home,reading,1,MT-EYE-005,检查电脑观看距离,eye_health,home|school|study_space,1,invalid,activity_mismatch,KC-SRC-008-002A,,,
TRG-010,TGF-010,state_only,我正躺在家里的沙发上看书，还准备继续看一会儿，现在应该先做什么？,home,reading,1,MT-EYE-006,检查手机观看距离,eye_health,home|school|commute|study_space,1,invalid,activity_mismatch,KC-SRC-008-002A,,,
TRG-010,TGF-010,state_only,我正躺在家里的沙发上看书，还准备继续看一会儿，现在应该先做什么？,home,reading,1,MT-EYE-007,晚间学习同时开台灯和顶灯,eye_health,home,1,invalid,activity_mismatch,KC-SRC-008-002A,,,
TRG-010,TGF-010,state_only,我正躺在家里的沙发上看书，还准备继续看一会儿，现在应该先做什么？,home,reading,1,MT-EYE-008,有条件时选择更大屏幕学习,eye_health,home|school|study_space,1,invalid,activity_mismatch,KC-SRC-008-002A,,,
TRG-010,TGF-010,state_only,我正躺在家里的沙发上看书，还准备继续看一会儿，现在应该先做什么？,home,reading,1,MT-SLEEP-001,睡前停止玩手机和电子产品,sleep,home|bedroom,1,invalid,sleep_context_mismatch,KC-SRC-001-007|KC-SRC-008-002B,,,
TRG-010,TGF-010,state_only,我正躺在家里的沙发上看书，还准备继续看一会儿，现在应该先做什么？,home,reading,1,MT-SLEEP-002,今晚按平时固定时间睡觉,sleep,home|bedroom,1,invalid,sleep_context_mismatch,KC-SRC-001-006|KC-SRC-007-004,,,
TRG-010,TGF-010,state_only,我正躺在家里的沙发上看书，还准备继续看一会儿，现在应该先做什么？,home,reading,1,MT-SLEEP-003,周末起床时间别偏太多,sleep,home,1,invalid,sleep_context_mismatch,KC-SRC-008-007|KC-SRC-001-006,,,
TRG-010,TGF-010,state_only,我正躺在家里的沙发上看书，还准备继续看一会儿，现在应该先做什么？,home,reading,1,MT-SLEEP-004,夜间减少高亮电子屏暴露,sleep,home|bedroom,5,invalid,time_constraint,KC-SRC-008-002B|KC-SRC-001-007,,,
TRG-010,TGF-010,state_only,我正躺在家里的沙发上看书，还准备继续看一会儿，现在应该先做什么？,home,reading,1,MT-SLEEP-005,睡觉时关闭夜灯,sleep,home|bedroom,1,invalid,sleep_context_mismatch,KC-SRC-008-002B,,,
TRG-010,TGF-010,state_only,我正躺在家里的沙发上看书，还准备继续看一会儿，现在应该先做什么？,home,reading,1,MT-SLEEP-006,夜间把卧室光线挡暗一些,sleep,home|bedroom,2,invalid,time_constraint,KC-SRC-008-002B,,,
TRG-010,TGF-010,state_only,我正躺在家里的沙发上看书，还准备继续看一会儿，现在应该先做什么？,home,reading,1,MT-OUT-001,读写后的户外休息,outdoor,school|home|outdoor,10,invalid,time_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-010,TGF-010,state_only,我正躺在家里的沙发上看书，还准备继续看一会儿，现在应该先做什么？,home,reading,1,MT-REC-001,读写后的轻微活动,light_recovery,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-010,TGF-010,state_only,我正躺在家里的沙发上看书，还准备继续看一会儿，现在应该先做什么？,home,reading,1,MT-REC-002,远眺加轻微活动的组合休息,light_recovery,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-011,TGF-011,problem_specific,自习区这个位置光线很暗，我马上要继续看书，现在应该先怎么处理？,study_space,reading,2,MT-BREAK-001,连续读写后的远眺休息,study_break,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-011,TGF-011,problem_specific,自习区这个位置光线很暗，我马上要继续看书，现在应该先怎么处理？,study_space,reading,2,MT-BREAK-002,电子学习后的离屏远眺,study_break,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-004A|KC-SRC-008-006|KC-SRC-007-002,,,
TRG-011,TGF-011,problem_specific,自习区这个位置光线很暗，我马上要继续看书，现在应该先怎么处理？,study_space,reading,2,MT-BREAK-003,连续读写后的纯休息,study_break,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-003,,,
TRG-011,TGF-011,problem_specific,自习区这个位置光线很暗，我马上要继续看书，现在应该先怎么处理？,study_space,reading,2,MT-BREAK-004,课间离开座位活动,study_break,school,10,invalid,context_mismatch,KC-SRC-008-004,,,
TRG-011,TGF-011,problem_specific,自习区这个位置光线很暗，我马上要继续看书，现在应该先怎么处理？,study_space,reading,2,MT-SED-001,写作业久坐后的起身活动,sedentary,home|school|study_space,10,invalid,time_constraint,KC-SRC-007-003,,,
TRG-011,TGF-011,problem_specific,自习区这个位置光线很暗，我马上要继续看书，现在应该先怎么处理？,study_space,reading,2,MT-SED-002,娱乐久坐后的起身活动,sedentary,home,10,invalid,context_mismatch,KC-SRC-007-003,,,
TRG-011,TGF-011,problem_specific,自习区这个位置光线很暗，我马上要继续看书，现在应该先怎么处理？,study_space,reading,2,MT-EYE-001,读写姿势快速复位,eye_health,home|school|study_space,1,invalid,semantic_mismatch,KC-SRC-003-002|KC-SRC-008-008,,,
TRG-011,TGF-011,problem_specific,自习区这个位置光线很暗，我马上要继续看书，现在应该先怎么处理？,study_space,reading,2,MT-EYE-002,停止躺着看书或看屏幕,eye_health,home|school|study_space,1,invalid,semantic_mismatch,KC-SRC-003-002|KC-SRC-008-008,,,
TRG-011,TGF-011,problem_specific,自习区这个位置光线很暗，我马上要继续看书，现在应该先怎么处理？,study_space,reading,2,MT-EYE-003,移动场景先暂停阅读,eye_health,commute|home|school,1,invalid,context_mismatch,KC-SRC-003-002,,,
TRG-011,TGF-011,problem_specific,自习区这个位置光线很暗，我马上要继续看书，现在应该先怎么处理？,study_space,reading,2,MT-EYE-004,换到合适光线再读写,eye_health,home|school|study_space,2,preferred,状态为自习区光线很暗且马上要继续看书，触发'光线暗弱时准备读写'，execution_contexts含study_space，2分钟时间匹配。,KC-SRC-003-002,,,
TRG-011,TGF-011,problem_specific,自习区这个位置光线很暗，我马上要继续看书，现在应该先怎么处理？,study_space,reading,2,MT-EYE-005,检查电脑观看距离,eye_health,home|school|study_space,1,invalid,activity_mismatch,KC-SRC-008-002A,,,
TRG-011,TGF-011,problem_specific,自习区这个位置光线很暗，我马上要继续看书，现在应该先怎么处理？,study_space,reading,2,MT-EYE-006,检查手机观看距离,eye_health,home|school|commute|study_space,1,invalid,activity_mismatch,KC-SRC-008-002A,,,
TRG-011,TGF-011,problem_specific,自习区这个位置光线很暗，我马上要继续看书，现在应该先怎么处理？,study_space,reading,2,MT-EYE-007,晚间学习同时开台灯和顶灯,eye_health,home,1,invalid,context_mismatch,KC-SRC-008-002A,,,
TRG-011,TGF-011,problem_specific,自习区这个位置光线很暗，我马上要继续看书，现在应该先怎么处理？,study_space,reading,2,MT-EYE-008,有条件时选择更大屏幕学习,eye_health,home|school|study_space,1,invalid,activity_mismatch,KC-SRC-008-002A,,,
TRG-011,TGF-011,problem_specific,自习区这个位置光线很暗，我马上要继续看书，现在应该先怎么处理？,study_space,reading,2,MT-SLEEP-001,睡前停止玩手机和电子产品,sleep,home|bedroom,1,invalid,sleep_context_mismatch,KC-SRC-001-007|KC-SRC-008-002B,,,
TRG-011,TGF-011,problem_specific,自习区这个位置光线很暗，我马上要继续看书，现在应该先怎么处理？,study_space,reading,2,MT-SLEEP-002,今晚按平时固定时间睡觉,sleep,home|bedroom,1,invalid,sleep_context_mismatch,KC-SRC-001-006|KC-SRC-007-004,,,
TRG-011,TGF-011,problem_specific,自习区这个位置光线很暗，我马上要继续看书，现在应该先怎么处理？,study_space,reading,2,MT-SLEEP-003,周末起床时间别偏太多,sleep,home,1,invalid,sleep_context_mismatch,KC-SRC-008-007|KC-SRC-001-006,,,
TRG-011,TGF-011,problem_specific,自习区这个位置光线很暗，我马上要继续看书，现在应该先怎么处理？,study_space,reading,2,MT-SLEEP-004,夜间减少高亮电子屏暴露,sleep,home|bedroom,5,invalid,sleep_context_mismatch,KC-SRC-008-002B|KC-SRC-001-007,,,
TRG-011,TGF-011,problem_specific,自习区这个位置光线很暗，我马上要继续看书，现在应该先怎么处理？,study_space,reading,2,MT-SLEEP-005,睡觉时关闭夜灯,sleep,home|bedroom,1,invalid,sleep_context_mismatch,KC-SRC-008-002B,,,
TRG-011,TGF-011,problem_specific,自习区这个位置光线很暗，我马上要继续看书，现在应该先怎么处理？,study_space,reading,2,MT-SLEEP-006,夜间把卧室光线挡暗一些,sleep,home|bedroom,2,invalid,sleep_context_mismatch,KC-SRC-008-002B,,,
TRG-011,TGF-011,problem_specific,自习区这个位置光线很暗，我马上要继续看书，现在应该先怎么处理？,study_space,reading,2,MT-OUT-001,读写后的户外休息,outdoor,school|home|outdoor,10,invalid,environment_mismatch,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-011,TGF-011,problem_specific,自习区这个位置光线很暗，我马上要继续看书，现在应该先怎么处理？,study_space,reading,2,MT-REC-001,读写后的轻微活动,light_recovery,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-011,TGF-011,problem_specific,自习区这个位置光线很暗，我马上要继续看书，现在应该先怎么处理？,study_space,reading,2,MT-REC-002,远眺加轻微活动的组合休息,light_recovery,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-012,TGF-012,constraint_or_preference,连续看书四十分钟后有十分钟休息。我不想一直坐着，但也不想做强度大的活动，怎样安排比较合适？,study_space,reading,10,MT-BREAK-001,连续读写后的远眺休息,study_break,home|school|study_space,10,acceptable,远眺属于低负担的连续读写后休息方式，但没有直接满足用户希望不要一直坐着的偏好。,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-012,TGF-012,constraint_or_preference,连续看书四十分钟后有十分钟休息。我不想一直坐着，但也不想做强度大的活动，怎样安排比较合适？,study_space,reading,10,MT-BREAK-002,电子学习后的离屏远眺,study_break,home|school|study_space,10,invalid,activity_mismatch,KC-SRC-003-004A|KC-SRC-008-006|KC-SRC-007-002,,,
TRG-012,TGF-012,constraint_or_preference,连续看书四十分钟后有十分钟休息。我不想一直坐着，但也不想做强度大的活动，怎样安排比较合适？,study_space,reading,10,MT-BREAK-003,连续读写后的纯休息,study_break,home|school|study_space,10,acceptable,纯暂停可行，但用户明确希望离开久坐。,KC-SRC-003-003,,,
TRG-012,TGF-012,constraint_or_preference,连续看书四十分钟后有十分钟休息。我不想一直坐着，但也不想做强度大的活动，怎样安排比较合适？,study_space,reading,10,MT-BREAK-004,课间离开座位活动,study_break,school,10,invalid,context_mismatch,KC-SRC-008-004,,,
TRG-012,TGF-012,constraint_or_preference,连续看书四十分钟后有十分钟休息。我不想一直坐着，但也不想做强度大的活动，怎样安排比较合适？,study_space,reading,10,MT-SED-001,写作业久坐后的起身活动,sedentary,home|school|study_space,10,invalid,activity_mismatch,KC-SRC-007-003,,,
TRG-012,TGF-012,constraint_or_preference,连续看书四十分钟后有十分钟休息。我不想一直坐着，但也不想做强度大的活动，怎样安排比较合适？,study_space,reading,10,MT-SED-002,娱乐久坐后的起身活动,sedentary,home,10,invalid,context_mismatch,KC-SRC-007-003,,,
TRG-012,TGF-012,constraint_or_preference,连续看书四十分钟后有十分钟休息。我不想一直坐着，但也不想做强度大的活动，怎样安排比较合适？,study_space,reading,10,MT-EYE-001,读写姿势快速复位,eye_health,home|school|study_space,1,invalid,semantic_mismatch,KC-SRC-003-002|KC-SRC-008-008,,,
TRG-012,TGF-012,constraint_or_preference,连续看书四十分钟后有十分钟休息。我不想一直坐着，但也不想做强度大的活动，怎样安排比较合适？,study_space,reading,10,MT-EYE-002,停止躺着看书或看屏幕,eye_health,home|school|study_space,1,invalid,semantic_mismatch,KC-SRC-003-002|KC-SRC-008-008,,,
TRG-012,TGF-012,constraint_or_preference,连续看书四十分钟后有十分钟休息。我不想一直坐着，但也不想做强度大的活动，怎样安排比较合适？,study_space,reading,10,MT-EYE-003,移动场景先暂停阅读,eye_health,commute|home|school,1,invalid,context_mismatch,KC-SRC-003-002,,,
TRG-012,TGF-012,constraint_or_preference,连续看书四十分钟后有十分钟休息。我不想一直坐着，但也不想做强度大的活动，怎样安排比较合适？,study_space,reading,10,MT-EYE-004,换到合适光线再读写,eye_health,home|school|study_space,2,invalid,semantic_mismatch,KC-SRC-003-002,,,
TRG-012,TGF-012,constraint_or_preference,连续看书四十分钟后有十分钟休息。我不想一直坐着，但也不想做强度大的活动，怎样安排比较合适？,study_space,reading,10,MT-EYE-005,检查电脑观看距离,eye_health,home|school|study_space,1,invalid,activity_mismatch,KC-SRC-008-002A,,,
TRG-012,TGF-012,constraint_or_preference,连续看书四十分钟后有十分钟休息。我不想一直坐着，但也不想做强度大的活动，怎样安排比较合适？,study_space,reading,10,MT-EYE-006,检查手机观看距离,eye_health,home|school|commute|study_space,1,invalid,activity_mismatch,KC-SRC-008-002A,,,
TRG-012,TGF-012,constraint_or_preference,连续看书四十分钟后有十分钟休息。我不想一直坐着，但也不想做强度大的活动，怎样安排比较合适？,study_space,reading,10,MT-EYE-007,晚间学习同时开台灯和顶灯,eye_health,home,1,invalid,context_mismatch,KC-SRC-008-002A,,,
TRG-012,TGF-012,constraint_or_preference,连续看书四十分钟后有十分钟休息。我不想一直坐着，但也不想做强度大的活动，怎样安排比较合适？,study_space,reading,10,MT-EYE-008,有条件时选择更大屏幕学习,eye_health,home|school|study_space,1,invalid,activity_mismatch,KC-SRC-008-002A,,,
TRG-012,TGF-012,constraint_or_preference,连续看书四十分钟后有十分钟休息。我不想一直坐着，但也不想做强度大的活动，怎样安排比较合适？,study_space,reading,10,MT-SLEEP-001,睡前停止玩手机和电子产品,sleep,home|bedroom,1,invalid,sleep_context_mismatch,KC-SRC-001-007|KC-SRC-008-002B,,,
TRG-012,TGF-012,constraint_or_preference,连续看书四十分钟后有十分钟休息。我不想一直坐着，但也不想做强度大的活动，怎样安排比较合适？,study_space,reading,10,MT-SLEEP-002,今晚按平时固定时间睡觉,sleep,home|bedroom,1,invalid,sleep_context_mismatch,KC-SRC-001-006|KC-SRC-007-004,,,
TRG-012,TGF-012,constraint_or_preference,连续看书四十分钟后有十分钟休息。我不想一直坐着，但也不想做强度大的活动，怎样安排比较合适？,study_space,reading,10,MT-SLEEP-003,周末起床时间别偏太多,sleep,home,1,invalid,sleep_context_mismatch,KC-SRC-008-007|KC-SRC-001-006,,,
TRG-012,TGF-012,constraint_or_preference,连续看书四十分钟后有十分钟休息。我不想一直坐着，但也不想做强度大的活动，怎样安排比较合适？,study_space,reading,10,MT-SLEEP-004,夜间减少高亮电子屏暴露,sleep,home|bedroom,5,invalid,sleep_context_mismatch,KC-SRC-008-002B|KC-SRC-001-007,,,
TRG-012,TGF-012,constraint_or_preference,连续看书四十分钟后有十分钟休息。我不想一直坐着，但也不想做强度大的活动，怎样安排比较合适？,study_space,reading,10,MT-SLEEP-005,睡觉时关闭夜灯,sleep,home|bedroom,1,invalid,sleep_context_mismatch,KC-SRC-008-002B,,,
TRG-012,TGF-012,constraint_or_preference,连续看书四十分钟后有十分钟休息。我不想一直坐着，但也不想做强度大的活动，怎样安排比较合适？,study_space,reading,10,MT-SLEEP-006,夜间把卧室光线挡暗一些,sleep,home|bedroom,2,invalid,sleep_context_mismatch,KC-SRC-008-002B,,,
TRG-012,TGF-012,constraint_or_preference,连续看书四十分钟后有十分钟休息。我不想一直坐着，但也不想做强度大的活动，怎样安排比较合适？,study_space,reading,10,MT-OUT-001,读写后的户外休息,outdoor,school|home|outdoor,10,invalid,environment_mismatch,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-012,TGF-012,constraint_or_preference,连续看书四十分钟后有十分钟休息。我不想一直坐着，但也不想做强度大的活动，怎样安排比较合适？,study_space,reading,10,MT-REC-001,读写后的轻微活动,light_recovery,home|school|study_space,10,preferred,状态为连续看书40分钟后10分钟且明确'不想一直坐着、也不想强度大活动'，10分钟轻微活动直接对应。execution_contexts含study_space。,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-012,TGF-012,constraint_or_preference,连续看书四十分钟后有十分钟休息。我不想一直坐着，但也不想做强度大的活动，怎样安排比较合适？,study_space,reading,10,MT-REC-002,远眺加轻微活动的组合休息,light_recovery,home|school|study_space,10,acceptable,组合方案合理，但比单一轻微活动多一步。,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-013,TGF-013,problem_specific,在家用电脑学习时发现屏幕离眼睛很近，现在只有一分钟可以先处理一下，应该做什么？,home,screen,1,MT-BREAK-001,连续读写后的远眺休息,study_break,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-003|KC-SRC-008-006,,,
TRG-013,TGF-013,problem_specific,在家用电脑学习时发现屏幕离眼睛很近，现在只有一分钟可以先处理一下，应该做什么？,home,screen,1,MT-BREAK-002,电子学习后的离屏远眺,study_break,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-004A|KC-SRC-008-006|KC-SRC-007-002,,,
TRG-013,TGF-013,problem_specific,在家用电脑学习时发现屏幕离眼睛很近，现在只有一分钟可以先处理一下，应该做什么？,home,screen,1,MT-BREAK-003,连续读写后的纯休息,study_break,home|school|study_space,10,invalid,time_constraint,KC-SRC-003-003,,,
TRG-013,TGF-013,problem_specific,在家用电脑学习时发现屏幕离眼睛很近，现在只有一分钟可以先处理一下，应该做什么？,home,screen,1,MT-BREAK-004,课间离开座位活动,study_break,school,10,invalid,context_mismatch,KC-SRC-008-004,,,
TRG-013,TGF-013,problem_specific,在家用电脑学习时发现屏幕离眼睛很近，现在只有一分钟可以先处理一下，应该做什么？,home,screen,1,MT-SED-001,写作业久坐后的起身活动,sedentary,home|school|study_space,10,invalid,time_constraint,KC-SRC-007-003,,,
TRG-013,TGF-013,problem_specific,在家用电脑学习时发现屏幕离眼睛很近，现在只有一分钟可以先处理一下，应该做什么？,home,screen,1,MT-SED-002,娱乐久坐后的起身活动,sedentary,home,10,invalid,time_constraint,KC-SRC-007-003,,,
TRG-013,TGF-013,problem_specific,在家用电脑学习时发现屏幕离眼睛很近，现在只有一分钟可以先处理一下，应该做什么？,home,screen,1,MT-EYE-001,读写姿势快速复位,eye_health,home|school|study_space,1,invalid,activity_mismatch,KC-SRC-003-002|KC-SRC-008-008,,,
TRG-013,TGF-013,problem_specific,在家用电脑学习时发现屏幕离眼睛很近，现在只有一分钟可以先处理一下，应该做什么？,home,screen,1,MT-EYE-002,停止躺着看书或看屏幕,eye_health,home|school|study_space,1,invalid,semantic_mismatch,KC-SRC-003-002|KC-SRC-008-008,,,
TRG-013,TGF-013,problem_specific,在家用电脑学习时发现屏幕离眼睛很近，现在只有一分钟可以先处理一下，应该做什么？,home,screen,1,MT-EYE-003,移动场景先暂停阅读,eye_health,commute|home|school,1,invalid,semantic_mismatch,KC-SRC-003-002,,,
TRG-013,TGF-013,problem_specific,在家用电脑学习时发现屏幕离眼睛很近，现在只有一分钟可以先处理一下，应该做什么？,home,screen,1,MT-EYE-004,换到合适光线再读写,eye_health,home|school|study_space,2,invalid,time_constraint,KC-SRC-003-002,,,
TRG-013,TGF-013,problem_specific,在家用电脑学习时发现屏幕离眼睛很近，现在只有一分钟可以先处理一下，应该做什么？,home,screen,1,MT-EYE-005,检查电脑观看距离,eye_health,home|school|study_space,1,preferred,状态为电脑学习时屏幕离眼近，触发'使用电脑学习'，execution_contexts含home，1分钟时间匹配。,KC-SRC-008-002A,,,
TRG-013,TGF-013,problem_specific,在家用电脑学习时发现屏幕离眼睛很近，现在只有一分钟可以先处理一下，应该做什么？,home,screen,1,MT-EYE-006,检查手机观看距离,eye_health,home|school|commute|study_space,1,invalid,semantic_mismatch,KC-SRC-008-002A,,,
TRG-013,TGF-013,problem_specific,在家用电脑学习时发现屏幕离眼睛很近，现在只有一分钟可以先处理一下，应该做什么？,home,screen,1,MT-EYE-007,晚间学习同时开台灯和顶灯,eye_health,home,1,invalid,activity_mismatch,KC-SRC-008-002A,,,
TRG-013,TGF-013,problem_specific,在家用电脑学习时发现屏幕离眼睛很近，现在只有一分钟可以先处理一下，应该做什么？,home,screen,1,MT-EYE-008,有条件时选择更大屏幕学习,eye_health,home|school|study_space,1,invalid,semantic_mismatch,KC-SRC-008-002A,,,
TRG-013,TGF-013,problem_specific,在家用电脑学习时发现屏幕离眼睛很近，现在只有一分钟可以先处理一下，应该做什么？,home,screen,1,MT-SLEEP-001,睡前停止玩手机和电子产品,sleep,home|bedroom,1,invalid,sleep_context_mismatch,KC-SRC-001-007|KC-SRC-008-002B,,,
TRG-013,TGF-013,problem_specific,在家用电脑学习时发现屏幕离眼睛很近，现在只有一分钟可以先处理一下，应该做什么？,home,screen,1,MT-SLEEP-002,今晚按平时固定时间睡觉,sleep,home|bedroom,1,invalid,sleep_context_mismatch,KC-SRC-001-006|KC-SRC-007-004,,,
